gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target_raw,gaze_target
1764107069.539000,930.0,221.0,high,frame_000019_1764107069534.jpg,1764107069.534000,0.0050,11,irrelevant
1764107069.639000,926.0,160.0,high,frame_000020_1764107069648.jpg,1764107069.648000,0.0090,11,irrelevant
1764107069.739000,938.0,110.0,high,frame_000021_1764107069768.jpg,1764107069.768000,0.0290,11,irrelevant
1764107069.837000,948.0,116.0,high,frame_000022_1764107069884.jpg,1764107069.884000,0.0470,11,irrelevant
1764107069.939000,967.0,116.0,high,frame_000022_1764107069884.jpg,1764107069.884000,0.0550,11,irrelevant
1764107070.038000,979.0,125.0,high,frame_000023_1764107070007.jpg,1764107070.007000,0.0310,11,irrelevant
1764107070.139000,976.0,133.0,high,frame_000024_1764107070118.jpg,1764107070.118000,0.0210,11,irrelevant
1764107070.241000,965.0,158.0,high,frame_000025_1764107070245.jpg,1764107070.245000,0.0040,11,irrelevant
1764107070.339000,964.0,224.0,high,frame_000026_1764107070361.jpg,1764107070.361000,0.0220,11,irrelevant
1764107070.439000,961.0,269.0,high,frame_000027_1764107070487.jpg,1764107070.487000,0.0480,9,irrelevant
1764107070.538000,963.0,291.0,high,frame_000027_1764107070487.jpg,1764107070.487000,0.0510,9,irrelevant
1764107070.639000,970.0,320.0,high,frame_000028_1764107070606.jpg,1764107070.606000,0.0330,9,irrelevant
1764107070.737000,984.0,324.0,high,frame_000029_1764107070718.jpg,1764107070.718000,0.0190,9,irrelevant
1764107070.839000,1011.0,344.0,high,frame_000030_1764107070833.jpg,1764107070.833000,0.0060,9,irrelevant
1764107070.937000,1023.0,345.0,high,frame_000031_1764107070953.jpg,1764107070.953000,0.0160,9,irrelevant
1764107071.039000,1027.0,338.0,high,frame_000032_1764107071071.jpg,1764107071.071000,0.0320,9,irrelevant
1764107071.137000,1031.0,361.0,high,frame_000033_1764107071186.jpg,1764107071.186000,0.0490,9,irrelevant
1764107071.238000,1030.0,377.0,high,frame_000033_1764107071186.jpg,1764107071.186000,0.0520,9,irrelevant
1764107071.339000,1027.0,394.0,high,frame_000034_1764107071304.jpg,1764107071.304000,0.0350,9,irrelevant
1764107071.442000,1020.0,402.0,high,frame_000035_1764107071425.jpg,1764107071.425000,0.0170,9,irrelevant
1764107071.539000,1019.0,405.0,high,frame_000036_1764107071525.jpg,1764107071.525000,0.0140,9,irrelevant
1764107071.642000,1035.0,408.0,high,frame_000037_1764107071632.jpg,1764107071.632000,0.0100,9,irrelevant
1764107071.743000,1137.0,389.0,high,frame_000038_1764107071753.jpg,1764107071.753000,0.0100,7,traffic light
1764107071.838000,1178.0,358.0,high,frame_000039_1764107071865.jpg,1764107071.865000,0.0270,9,irrelevant
1764107071.939000,1198.0,292.0,high,frame_000040_1764107071989.jpg,1764107071.989000,0.0500,9,irrelevant
1764107072.039000,1210.0,284.0,high,frame_000040_1764107071989.jpg,1764107071.989000,0.0500,9,irrelevant
1764107072.141000,1205.0,269.0,high,frame_000041_1764107072102.jpg,1764107072.102000,0.0390,9,irrelevant
1764107072.239000,1174.0,1079.0,high,frame_000042_1764107072217.jpg,1764107072.217000,0.0220,unknown,uncertain
1764107072.339000,0.0,0.0,lost,frame_000043_1764107072331.jpg,1764107072.331000,0.0080,3,irrelevant
1764107072.438000,0.0,0.0,lost,frame_000044_1764107072448.jpg,1764107072.448000,0.0100,3,irrelevant
1764107072.538000,0.0,0.0,lost,frame_000045_1764107072566.jpg,1764107072.566000,0.0280,3,irrelevant
1764107072.640000,0.0,0.0,lost,frame_000046_1764107072688.jpg,1764107072.688000,0.0480,3,irrelevant
1764107072.738000,0.0,0.0,lost,frame_000046_1764107072688.jpg,1764107072.688000,0.0500,3,irrelevant
1764107072.838000,0.0,0.0,lost,frame_000047_1764107072803.jpg,1764107072.803000,0.0350,3,irrelevant
1764107072.938000,887.0,675.0,high,frame_000048_1764107072922.jpg,1764107072.922000,0.0160,1,road center
1764107073.038000,877.0,580.0,high,frame_000049_1764107073037.jpg,1764107073.037000,0.0010,1,road center
1764107073.139000,906.0,485.0,high,frame_000050_1764107073158.jpg,1764107073.158000,0.0190,1,road center
1764107073.239000,943.0,427.0,high,frame_000051_1764107073276.jpg,1764107073.276000,0.0370,9,irrelevant
1764107073.343000,989.0,429.0,high,frame_000052_1764107073397.jpg,1764107073.397000,0.0540,22,uncertain
1764107073.439000,1010.0,425.0,high,frame_000052_1764107073397.jpg,1764107073.397000,0.0420,9,irrelevant
1764107073.538000,1008.0,448.0,high,frame_000053_1764107073510.jpg,1764107073.510000,0.0280,9,irrelevant
1764107073.640000,970.0,1079.0,high,frame_000054_1764107073612.jpg,1764107073.612000,0.0280,unknown,uncertain
1764107073.739000,842.0,1079.0,high,frame_000055_1764107073728.jpg,1764107073.728000,0.0110,unknown,uncertain
1764107073.840000,820.0,1079.0,high,frame_000056_1764107073844.jpg,1764107073.844000,0.0040,unknown,uncertain
1764107073.939000,792.0,1079.0,high,frame_000057_1764107073961.jpg,1764107073.961000,0.0220,unknown,uncertain
1764107074.038000,805.0,1079.0,high,frame_000058_1764107074078.jpg,1764107074.078000,0.0400,unknown,uncertain
1764107074.139000,802.0,493.0,high,frame_000059_1764107074196.jpg,1764107074.196000,0.0570,1,road center
1764107074.238000,845.0,438.0,high,frame_000059_1764107074196.jpg,1764107074.196000,0.0420,3,irrelevant
1764107074.338000,875.0,365.0,high,frame_000060_1764107074316.jpg,1764107074.316000,0.0220,9,irrelevant
1764107074.438000,873.0,371.0,high,frame_000061_1764107074425.jpg,1764107074.425000,0.0130,9,irrelevant
1764107074.539000,887.0,350.0,high,frame_000062_1764107074537.jpg,1764107074.537000,0.0020,9,irrelevant
1764107074.637000,922.0,325.0,high,frame_000063_1764107074656.jpg,1764107074.656000,0.0190,9,irrelevant
1764107074.739000,959.0,317.0,high,frame_000064_1764107074773.jpg,1764107074.773000,0.0340,9,irrelevant
1764107074.839000,964.0,298.0,high,frame_000065_1764107074892.jpg,1764107074.892000,0.0530,9,irrelevant
1764107074.946000,968.0,286.0,high,frame_000065_1764107074892.jpg,1764107074.892000,0.0540,9,irrelevant
1764107075.042000,988.0,281.0,high,frame_000066_1764107075009.jpg,1764107075.009000,0.0330,9,irrelevant
1764107075.138000,1000.0,301.0,high,frame_000067_1764107075121.jpg,1764107075.121000,0.0170,9,irrelevant
1764107075.238000,1000.0,334.0,high,frame_000068_1764107075239.jpg,1764107075.239000,0.0010,9,irrelevant
1764107075.338000,1005.0,351.0,high,frame_000069_1764107075351.jpg,1764107075.351000,0.0130,9,irrelevant
1764107075.439000,1000.0,345.0,high,frame_000070_1764107075466.jpg,1764107075.466000,0.0270,9,irrelevant
1764107075.537000,1010.0,345.0,high,frame_000071_1764107075582.jpg,1764107075.582000,0.0450,9,irrelevant
1764107075.639000,1014.0,334.0,high,frame_000071_1764107075582.jpg,1764107075.582000,0.0570,9,irrelevant
1764107075.739000,1013.0,313.0,high,frame_000072_1764107075701.jpg,1764107075.701000,0.0380,9,irrelevant
1764107075.840000,1015.0,307.0,high,frame_000073_1764107075817.jpg,1764107075.817000,0.0230,9,irrelevant
1764107075.941000,1009.0,315.0,high,frame_000074_1764107075935.jpg,1764107075.935000,0.0060,9,irrelevant
1764107076.039000,981.0,322.0,high,frame_000075_1764107076051.jpg,1764107076.051000,0.0120,9,irrelevant
1764107076.139000,976.0,335.0,high,frame_000076_1764107076162.jpg,1764107076.162000,0.0230,9,irrelevant
1764107076.237000,964.0,340.0,high,frame_000077_1764107076280.jpg,1764107076.280000,0.0430,9,irrelevant
1764107076.339000,993.0,323.0,high,frame_000078_1764107076396.jpg,1764107076.396000,0.0570,9,irrelevant
1764107076.441000,1027.0,306.0,high,frame_000078_1764107076396.jpg,1764107076.396000,0.0450,9,irrelevant
1764107076.539000,1060.0,291.0,high,frame_000079_1764107076511.jpg,1764107076.511000,0.0280,9,irrelevant
1764107076.638000,1070.0,262.0,high,frame_000080_1764107076624.jpg,1764107076.624000,0.0140,11,irrelevant
1764107076.738000,1088.0,222.0,high,frame_000081_1764107076744.jpg,1764107076.744000,0.0060,11,irrelevant
1764107076.837000,1093.0,232.0,high,frame_000082_1764107076857.jpg,1764107076.857000,0.0200,11,irrelevant
1764107076.943000,1107.0,227.0,high,frame_000083_1764107076976.jpg,1764107076.976000,0.0330,9,irrelevant
1764107077.042000,1024.0,1079.0,high,frame_000084_1764107077091.jpg,1764107077.091000,0.0490,unknown,uncertain
1764107077.139000,934.0,1079.0,high,frame_000084_1764107077091.jpg,1764107077.091000,0.0480,unknown,uncertain
1764107077.242000,860.0,1079.0,high,frame_000085_1764107077210.jpg,1764107077.210000,0.0320,unknown,uncertain
1764107077.339000,867.0,1079.0,high,frame_000086_1764107077331.jpg,1764107077.331000,0.0080,unknown,uncertain
1764107077.438000,881.0,1079.0,high,frame_000087_1764107077444.jpg,1764107077.444000,0.0060,unknown,uncertain
1764107077.538000,880.0,1079.0,high,frame_000088_1764107077556.jpg,1764107077.556000,0.0180,unknown,uncertain
1764107077.639000,861.0,1079.0,high,frame_000089_1764107077673.jpg,1764107077.673000,0.0340,unknown,uncertain
1764107077.740000,861.0,1079.0,high,frame_000090_1764107077787.jpg,1764107077.787000,0.0470,unknown,uncertain
1764107077.838000,860.0,1079.0,high,frame_000090_1764107077787.jpg,1764107077.787000,0.0510,unknown,uncertain
1764107077.942000,866.0,391.0,high,frame_000091_1764107077907.jpg,1764107077.907000,0.0350,9,irrelevant
1764107078.037000,873.0,388.0,high,frame_000092_1764107078019.jpg,1764107078.019000,0.0180,9,irrelevant
1764107078.142000,890.0,367.0,high,frame_000093_1764107078134.jpg,1764107078.134000,0.0080,9,irrelevant
1764107078.237000,906.0,373.0,high,frame_000094_1764107078251.jpg,1764107078.251000,0.0140,9,irrelevant
1764107078.339000,937.0,350.0,high,frame_000095_1764107078365.jpg,1764107078.365000,0.0260,9,irrelevant
1764107078.438000,950.0,343.0,high,frame_000096_1764107078479.jpg,1764107078.479000,0.0410,9,irrelevant
1764107078.537000,959.0,346.0,high,frame_000096_1764107078479.jpg,1764107078.479000,0.0580,9,irrelevant
1764107078.638000,981.0,343.0,high,frame_000097_1764107078595.jpg,1764107078.595000,0.0430,9,irrelevant
1764107078.738000,989.0,341.0,high,frame_000098_1764107078714.jpg,1764107078.714000,0.0240,9,irrelevant
1764107078.839000,986.0,345.0,high,frame_000099_1764107078832.jpg,1764107078.832000,0.0070,9,irrelevant
1764107078.937000,968.0,336.0,high,frame_000100_1764107078951.jpg,1764107078.951000,0.0140,9,irrelevant
1764107079.038000,964.0,329.0,high,frame_000101_1764107079068.jpg,1764107079.068000,0.0300,9,irrelevant
1764107079.138000,955.0,328.0,high,frame_000102_1764107079189.jpg,1764107079.189000,0.0510,9,irrelevant
1764107079.239000,953.0,299.0,high,frame_000102_1764107079189.jpg,1764107079.189000,0.0500,9,irrelevant
1764107079.338000,952.0,229.0,high,frame_000103_1764107079305.jpg,1764107079.305000,0.0330,11,irrelevant
1764107079.441000,961.0,150.0,high,frame_000104_1764107079428.jpg,1764107079.428000,0.0130,11,irrelevant
1764107079.539000,963.0,93.0,high,frame_000105_1764107079541.jpg,1764107079.541000,0.0020,11,irrelevant
1764107079.638000,965.0,88.0,high,frame_000106_1764107079658.jpg,1764107079.658000,0.0200,11,irrelevant
1764107079.739000,971.0,84.0,high,frame_000107_1764107079771.jpg,1764107079.771000,0.0320,11,irrelevant
1764107079.839000,963.0,85.0,high,frame_000108_1764107079885.jpg,1764107079.885000,0.0460,11,irrelevant
1764107079.939000,963.0,67.0,high,frame_000108_1764107079885.jpg,1764107079.885000,0.0540,11,irrelevant
1764107080.039000,1239.0,81.0,high,frame_000109_1764107080002.jpg,1764107080.002000,0.0370,11,irrelevant
1764107080.141000,1330.0,133.0,high,frame_000110_1764107080114.jpg,1764107080.114000,0.0270,9,irrelevant
1764107080.242000,1349.0,162.0,high,frame_000111_1764107080232.jpg,1764107080.232000,0.0100,9,irrelevant
1764107080.343000,1341.0,197.0,high,frame_000112_1764107080349.jpg,1764107080.349000,0.0060,11,irrelevant
1764107080.438000,1247.0,205.0,high,frame_000113_1764107080467.jpg,1764107080.467000,0.0290,11,irrelevant
1764107080.537000,1141.0,239.0,high,frame_000114_1764107080583.jpg,1764107080.583000,0.0460,11,irrelevant
1764107080.639000,1082.0,282.0,high,frame_000114_1764107080583.jpg,1764107080.583000,0.0560,9,irrelevant
1764107080.738000,0.0,0.0,lost,frame_000115_1764107080703.jpg,1764107080.703000,0.0350,3,irrelevant
1764107080.838000,0.0,0.0,lost,frame_000116_1764107080821.jpg,1764107080.821000,0.0170,3,irrelevant
1764107080.938000,0.0,0.0,lost,frame_000117_1764107080939.jpg,1764107080.939000,0.0010,3,irrelevant
1764107081.039000,0.0,0.0,lost,frame_000118_1764107081051.jpg,1764107081.051000,0.0120,3,irrelevant
1764107081.139000,0.0,0.0,lost,frame_000119_1764107081170.jpg,1764107081.170000,0.0310,3,irrelevant
1764107081.238000,0.0,0.0,lost,frame_000120_1764107081283.jpg,1764107081.283000,0.0450,3,irrelevant
1764107081.339000,0.0,0.0,lost,frame_000120_1764107081283.jpg,1764107081.283000,0.0560,3,irrelevant
1764107081.439000,0.0,0.0,lost,frame_000121_1764107081402.jpg,1764107081.402000,0.0370,3,irrelevant
1764107081.537000,728.0,175.0,high,frame_000122_1764107081515.jpg,1764107081.515000,0.0220,11,irrelevant
1764107081.642000,860.0,151.0,high,frame_000123_1764107081633.jpg,1764107081.633000,0.0090,11,irrelevant
1764107081.738000,943.0,53.0,high,frame_000124_1764107081750.jpg,1764107081.750000,0.0120,11,irrelevant
1764107081.837000,932.0,50.0,high,frame_000125_1764107081865.jpg,1764107081.865000,0.0280,11,irrelevant
1764107081.938000,924.0,41.0,high,frame_000126_1764107081979.jpg,1764107081.979000,0.0410,11,irrelevant
1764107082.038000,927.0,34.0,high,frame_000127_1764107082093.jpg,1764107082.093000,0.0550,11,irrelevant
1764107082.138000,928.0,35.0,high,frame_000127_1764107082093.jpg,1764107082.093000,0.0450,11,irrelevant
1764107082.238000,925.0,72.0,high,frame_000128_1764107082207.jpg,1764107082.207000,0.0310,11,irrelevant
1764107082.338000,922.0,151.0,high,frame_000129_1764107082326.jpg,1764107082.326000,0.0120,11,irrelevant
1764107082.440000,925.0,216.0,high,frame_000130_1764107082443.jpg,1764107082.443000,0.0030,11,irrelevant
1764107082.539000,950.0,237.0,high,frame_000131_1764107082561.jpg,1764107082.561000,0.0220,11,irrelevant
1764107082.639000,956.0,251.0,high,frame_000132_1764107082679.jpg,1764107082.679000,0.0400,11,irrelevant
1764107082.738000,973.0,270.0,high,frame_000132_1764107082679.jpg,1764107082.679000,0.0590,9,irrelevant
1764107082.838000,991.0,277.0,high,frame_000133_1764107082797.jpg,1764107082.797000,0.0410,9,irrelevant
1764107082.939000,1043.0,279.0,high,frame_000134_1764107082914.jpg,1764107082.914000,0.0250,9,irrelevant
1764107083.037000,1210.0,264.0,high,frame_000135_1764107083033.jpg,1764107083.033000,0.0040,9,irrelevant
1764107083.137000,1262.0,258.0,high,frame_000136_1764107083153.jpg,1764107083.153000,0.0160,9,irrelevant
1764107083.240000,1297.0,242.0,high,frame_000137_1764107083270.jpg,1764107083.270000,0.0300,9,irrelevant
1764107083.338000,1239.0,237.0,high,frame_000138_1764107083392.jpg,1764107083.392000,0.0540,9,irrelevant
1764107083.437000,1105.0,235.0,high,frame_000138_1764107083392.jpg,1764107083.392000,0.0450,9,irrelevant
1764107083.537000,333.0,226.0,high,frame_000139_1764107083511.jpg,1764107083.511000,0.0260,3,irrelevant
1764107083.638000,284.0,189.0,high,frame_000140_1764107083623.jpg,1764107083.623000,0.0150,1,road center
1764107083.738000,269.0,177.0,high,frame_000141_1764107083737.jpg,1764107083.737000,0.0010,1,road center
1764107083.839000,242.0,184.0,high,frame_000142_1764107083854.jpg,1764107083.854000,0.0150,1,road center
1764107083.942000,236.0,205.0,high,frame_000143_1764107083972.jpg,1764107083.972000,0.0300,1,road center
1764107084.038000,223.0,240.0,high,frame_000144_1764107084091.jpg,1764107084.091000,0.0530,3,irrelevant
1764107084.138000,217.0,248.0,high,frame_000144_1764107084091.jpg,1764107084.091000,0.0470,3,irrelevant
1764107084.237000,209.0,248.0,high,frame_000145_1764107084209.jpg,1764107084.209000,0.0280,3,irrelevant
1764107084.338000,169.0,244.0,high,frame_000146_1764107084326.jpg,1764107084.326000,0.0120,3,irrelevant
1764107084.437000,146.0,238.0,high,frame_000147_1764107084443.jpg,1764107084.443000,0.0060,3,irrelevant
1764107084.541000,98.0,222.0,high,frame_000148_1764107084559.jpg,1764107084.559000,0.0180,3,irrelevant
1764107084.640000,98.0,226.0,high,frame_000149_1764107084679.jpg,1764107084.679000,0.0390,3,irrelevant
1764107084.738000,93.0,226.0,high,frame_000150_1764107084792.jpg,1764107084.792000,0.0540,3,irrelevant
1764107084.838000,89.0,233.0,high,frame_000150_1764107084792.jpg,1764107084.792000,0.0460,3,irrelevant
1764107084.937000,79.0,218.0,high,frame_000151_1764107084904.jpg,1764107084.904000,0.0330,3,irrelevant
1764107085.039000,79.0,223.0,high,frame_000152_1764107085024.jpg,1764107085.024000,0.0150,3,irrelevant
1764107085.137000,88.0,224.0,high,frame_000153_1764107085136.jpg,1764107085.136000,0.0010,3,irrelevant
1764107085.239000,94.0,221.0,high,frame_000154_1764107085250.jpg,1764107085.250000,0.0110,3,irrelevant
1764107085.338000,70.0,219.0,high,frame_000155_1764107085363.jpg,1764107085.363000,0.0250,3,irrelevant
1764107085.440000,65.0,218.0,high,frame_000156_1764107085481.jpg,1764107085.481000,0.0410,3,irrelevant
1764107085.541000,65.0,220.0,high,frame_000156_1764107085481.jpg,1764107085.481000,0.0600,3,irrelevant
1764107085.638000,111.0,242.0,high,frame_000157_1764107085603.jpg,1764107085.603000,0.0350,3,irrelevant
1764107085.740000,799.0,250.0,high,frame_000158_1764107085721.jpg,1764107085.721000,0.0190,11,irrelevant
1764107085.840000,805.0,243.0,high,frame_000159_1764107085842.jpg,1764107085.842000,0.0020,11,irrelevant
1764107085.938000,836.0,232.0,high,frame_000160_1764107085952.jpg,1764107085.952000,0.0140,11,irrelevant
1764107086.039000,912.0,212.0,high,frame_000161_1764107086066.jpg,1764107086.066000,0.0270,11,irrelevant
1764107086.139000,931.0,213.0,high,frame_000162_1764107086182.jpg,1764107086.182000,0.0430,11,irrelevant
1764107086.239000,929.0,191.0,high,frame_000162_1764107086182.jpg,1764107086.182000,0.0570,11,irrelevant
1764107086.338000,933.0,166.0,high,frame_000163_1764107086297.jpg,1764107086.297000,0.0410,11,irrelevant
1764107086.437000,934.0,150.0,high,frame_000164_1764107086414.jpg,1764107086.414000,0.0230,11,irrelevant
1764107086.537000,933.0,93.0,high,frame_000165_1764107086531.jpg,1764107086.531000,0.0060,11,irrelevant
1764107086.639000,934.0,56.0,high,frame_000166_1764107086644.jpg,1764107086.644000,0.0050,11,irrelevant
1764107086.738000,939.0,8.0,high,frame_000167_1764107086760.jpg,1764107086.760000,0.0220,11,irrelevant
1764107086.839000,938.0,5.0,high,frame_000168_1764107086873.jpg,1764107086.873000,0.0340,11,irrelevant
1764107086.938000,937.0,10.0,high,frame_000169_1764107086987.jpg,1764107086.987000,0.0490,11,irrelevant
1764107087.037000,932.0,12.0,high,frame_000169_1764107086987.jpg,1764107086.987000,0.0500,11,irrelevant
1764107087.139000,933.0,13.0,high,frame_000170_1764107087101.jpg,1764107087.101000,0.0380,11,irrelevant
1764107087.239000,936.0,9.0,high,frame_000171_1764107087215.jpg,1764107087.215000,0.0240,11,irrelevant
1764107087.337000,940.0,17.0,high,frame_000172_1764107087329.jpg,1764107087.329000,0.0080,11,irrelevant
1764107087.439000,949.0,19.0,high,frame_000173_1764107087443.jpg,1764107087.443000,0.0040,11,irrelevant
1764107087.538000,952.0,32.0,high,frame_000174_1764107087562.jpg,1764107087.562000,0.0240,11,irrelevant
1764107087.637000,952.0,31.0,high,frame_000175_1764107087669.jpg,1764107087.669000,0.0320,11,irrelevant
1764107087.738000,953.0,38.0,high,frame_000176_1764107087790.jpg,1764107087.790000,0.0520,11,irrelevant
1764107087.838000,956.0,38.0,high,frame_000176_1764107087790.jpg,1764107087.790000,0.0480,11,irrelevant
1764107087.938000,952.0,38.0,high,frame_000177_1764107087902.jpg,1764107087.902000,0.0360,11,irrelevant
1764107088.038000,945.0,27.0,high,frame_000178_1764107088016.jpg,1764107088.016000,0.0220,11,irrelevant
1764107088.138000,953.0,29.0,high,frame_000179_1764107088131.jpg,1764107088.131000,0.0070,11,irrelevant
1764107088.237000,942.0,150.0,high,frame_000180_1764107088247.jpg,1764107088.247000,0.0100,11,irrelevant
1764107088.338000,930.0,200.0,high,frame_000181_1764107088360.jpg,1764107088.360000,0.0220,11,irrelevant
1764107088.438000,928.0,238.0,high,frame_000182_1764107088472.jpg,1764107088.472000,0.0340,11,irrelevant
1764107088.539000,935.0,250.0,high,frame_000183_1764107088586.jpg,1764107088.586000,0.0470,11,irrelevant
1764107088.639000,946.0,247.0,high,frame_000183_1764107088586.jpg,1764107088.586000,0.0530,11,irrelevant
1764107088.738000,949.0,270.0,high,frame_000184_1764107088708.jpg,1764107088.708000,0.0300,9,irrelevant
1764107088.843000,951.0,292.0,high,frame_000185_1764107088818.jpg,1764107088.818000,0.0250,9,irrelevant
1764107088.941000,949.0,317.0,high,frame_000186_1764107088937.jpg,1764107088.937000,0.0040,9,irrelevant
1764107089.039000,968.0,325.0,high,frame_000187_1764107089052.jpg,1764107089.052000,0.0130,9,irrelevant
1764107089.137000,1009.0,325.0,high,frame_000188_1764107089164.jpg,1764107089.164000,0.0270,9,irrelevant
1764107089.239000,1028.0,319.0,high,frame_000189_1764107089280.jpg,1764107089.280000,0.0410,9,irrelevant
1764107089.339000,1051.0,312.0,high,frame_000190_1764107089394.jpg,1764107089.394000,0.0550,9,irrelevant
1764107089.439000,1069.0,302.0,high,frame_000190_1764107089394.jpg,1764107089.394000,0.0450,9,irrelevant
1764107089.538000,1065.0,306.0,high,frame_000191_1764107089506.jpg,1764107089.506000,0.0320,9,irrelevant
1764107089.641000,1028.0,314.0,high,frame_000192_1764107089619.jpg,1764107089.619000,0.0220,9,irrelevant
1764107089.738000,995.0,324.0,high,frame_000193_1764107089734.jpg,1764107089.734000,0.0040,9,irrelevant
1764107089.841000,982.0,333.0,high,frame_000194_1764107089847.jpg,1764107089.847000,0.0060,9,irrelevant
1764107089.938000,973.0,337.0,high,frame_000195_1764107089961.jpg,1764107089.961000,0.0230,9,irrelevant
1764107090.037000,981.0,343.0,high,frame_000196_1764107090075.jpg,1764107090.075000,0.0380,9,irrelevant
1764107090.139000,981.0,374.0,high,frame_000197_1764107090187.jpg,1764107090.187000,0.0480,9,irrelevant
1764107090.239000,986.0,415.0,high,frame_000197_1764107090187.jpg,1764107090.187000,0.0520,9,irrelevant
1764107090.340000,1004.0,410.0,high,frame_000198_1764107090303.jpg,1764107090.303000,0.0370,9,irrelevant
1764107090.439000,1006.0,415.0,high,frame_000199_1764107090416.jpg,1764107090.416000,0.0230,9,irrelevant
1764107090.539000,1038.0,427.0,high,frame_000200_1764107090531.jpg,1764107090.531000,0.0080,9,irrelevant
1764107090.637000,1067.0,423.0,high,frame_000201_1764107090645.jpg,1764107090.645000,0.0080,9,irrelevant
1764107090.738000,1066.0,421.0,high,frame_000202_1764107090763.jpg,1764107090.763000,0.0250,9,irrelevant
1764107090.839000,1071.0,411.0,high,frame_000203_1764107090878.jpg,1764107090.878000,0.0390,9,irrelevant
1764107090.938000,1118.0,378.0,high,frame_000204_1764107090991.jpg,1764107090.991000,0.0530,9,irrelevant
1764107091.041000,1221.0,330.0,high,frame_000204_1764107090991.jpg,1764107090.991000,0.0500,9,irrelevant
1764107091.138000,1190.0,337.0,high,frame_000205_1764107091105.jpg,1764107091.105000,0.0330,9,irrelevant
1764107091.237000,1156.0,346.0,high,frame_000206_1764107091220.jpg,1764107091.220000,0.0170,7,traffic light
1764107091.337000,1102.0,393.0,high,frame_000207_1764107091333.jpg,1764107091.333000,0.0040,9,irrelevant
1764107091.438000,1077.0,409.0,high,frame_000208_1764107091446.jpg,1764107091.446000,0.0080,9,irrelevant
1764107091.540000,1042.0,402.0,high,frame_000209_1764107091560.jpg,1764107091.560000,0.0200,9,irrelevant
1764107091.639000,1027.0,400.0,high,frame_000210_1764107091674.jpg,1764107091.674000,0.0350,9,irrelevant
