gaze_timestamp,gaze_x,gaze_y,confidence,ui_image,ui_timestamp,time_diff,gaze_target_raw,gaze_target
1764105167.747000,844.0,722.0,high,frame_000021_1764105167700.jpg,1764105167.700000,0.0470,1,road center
1764105167.843000,835.0,654.0,high,frame_000022_1764105167814.jpg,1764105167.814000,0.0290,1,road center
1764105167.943000,831.0,604.0,high,frame_000023_1764105167931.jpg,1764105167.931000,0.0120,1,road center
1764105168.047000,839.0,541.0,high,frame_000024_1764105168038.jpg,1764105168.038000,0.0090,1,road center
1764105168.143000,846.0,500.0,high,frame_000025_1764105168150.jpg,1764105168.150000,0.0070,1,road center
1764105168.248000,855.0,508.0,high,frame_000026_1764105168265.jpg,1764105168.265000,0.0170,1,road center
1764105168.344000,886.0,522.0,high,frame_000027_1764105168380.jpg,1764105168.380000,0.0360,1,road center
1764105168.446000,913.0,530.0,high,frame_000028_1764105168500.jpg,1764105168.500000,0.0540,1,road center
1764105168.544000,943.0,538.0,high,frame_000028_1764105168500.jpg,1764105168.500000,0.0440,2,uncertain
1764105168.644000,940.0,563.0,high,frame_000029_1764105168617.jpg,1764105168.617000,0.0270,1,road center
1764105168.744000,934.0,631.0,high,frame_000030_1764105168737.jpg,1764105168.737000,0.0070,1,road center
1764105168.844000,920.0,717.0,high,frame_000031_1764105168856.jpg,1764105168.856000,0.0120,1,road center
1764105168.944000,916.0,736.0,high,frame_000032_1764105168972.jpg,1764105168.972000,0.0280,1,road center
1764105169.043000,906.0,701.0,high,frame_000033_1764105169091.jpg,1764105169.091000,0.0480,1,road center
1764105169.143000,888.0,649.0,high,frame_000033_1764105169091.jpg,1764105169.091000,0.0520,1,road center
1764105169.243000,890.0,617.0,high,frame_000034_1764105169205.jpg,1764105169.205000,0.0380,1,road center
1764105169.344000,900.0,609.0,high,frame_000035_1764105169319.jpg,1764105169.319000,0.0250,1,road center
1764105169.451000,920.0,736.0,high,frame_000036_1764105169454.jpg,1764105169.454000,0.0030,1,road center
1764105169.545000,916.0,781.0,high,frame_000037_1764105169568.jpg,1764105169.568000,0.0230,1,road center
1764105169.643000,920.0,725.0,high,frame_000038_1764105169688.jpg,1764105169.688000,0.0450,1,road center
1764105169.744000,925.0,640.0,high,frame_000038_1764105169688.jpg,1764105169.688000,0.0560,1,road center
1764105169.843000,919.0,586.0,high,frame_000039_1764105169807.jpg,1764105169.807000,0.0360,1,road center
1764105169.944000,926.0,542.0,high,frame_000040_1764105169925.jpg,1764105169.925000,0.0190,1,road center
1764105170.045000,916.0,534.0,high,frame_000041_1764105170040.jpg,1764105170.040000,0.0050,1,road center
1764105170.144000,909.0,537.0,high,frame_000042_1764105170155.jpg,1764105170.155000,0.0110,1,road center
1764105170.243000,910.0,595.0,high,frame_000043_1764105170273.jpg,1764105170.273000,0.0300,1,road center
1764105170.344000,923.0,726.0,high,frame_000044_1764105170391.jpg,1764105170.391000,0.0470,1,road center
1764105170.443000,914.0,770.0,high,frame_000044_1764105170391.jpg,1764105170.391000,0.0520,1,road center
1764105170.543000,928.0,830.0,high,frame_000045_1764105170506.jpg,1764105170.506000,0.0370,1,road center
1764105170.644000,946.0,839.0,high,frame_000046_1764105170622.jpg,1764105170.622000,0.0220,1,road center
1764105170.747000,963.0,848.0,high,frame_000047_1764105170738.jpg,1764105170.738000,0.0090,1,road center
1764105170.845000,970.0,852.0,high,frame_000048_1764105170858.jpg,1764105170.858000,0.0130,1,road center
1764105170.943000,966.0,791.0,high,frame_000049_1764105170974.jpg,1764105170.974000,0.0310,1,road center
1764105171.043000,912.0,677.0,high,frame_000050_1764105171089.jpg,1764105171.089000,0.0460,1,road center
1764105171.148000,895.0,643.0,high,frame_000051_1764105171206.jpg,1764105171.206000,0.0580,1,road center
1764105171.244000,892.0,625.0,high,frame_000051_1764105171206.jpg,1764105171.206000,0.0380,1,road center
1764105171.344000,878.0,626.0,high,frame_000052_1764105171322.jpg,1764105171.322000,0.0220,1,road center
1764105171.445000,852.0,615.0,high,frame_000053_1764105171437.jpg,1764105171.437000,0.0080,1,road center
1764105171.544000,829.0,611.0,high,frame_000054_1764105171556.jpg,1764105171.556000,0.0120,1,road center
1764105171.644000,820.0,619.0,high,frame_000055_1764105171672.jpg,1764105171.672000,0.0280,1,road center
1764105171.744000,783.0,616.0,high,frame_000056_1764105171788.jpg,1764105171.788000,0.0440,1,road center
1764105171.843000,746.0,591.0,high,frame_000056_1764105171788.jpg,1764105171.788000,0.0550,1,road center
1764105171.946000,737.0,575.0,high,frame_000057_1764105171906.jpg,1764105171.906000,0.0400,1,road center
1764105172.043000,718.0,572.0,high,frame_000058_1764105172035.jpg,1764105172.035000,0.0080,1,road center
1764105172.145000,710.0,569.0,high,frame_000059_1764105172153.jpg,1764105172.153000,0.0080,1,road center
1764105172.245000,700.0,569.0,high,frame_000060_1764105172270.jpg,1764105172.270000,0.0250,1,road center
1764105172.343000,696.0,567.0,high,frame_000061_1764105172384.jpg,1764105172.384000,0.0410,1,road center
1764105172.445000,702.0,569.0,high,frame_000062_1764105172501.jpg,1764105172.501000,0.0560,1,road center
1764105172.548000,701.0,574.0,high,frame_000062_1764105172501.jpg,1764105172.501000,0.0470,1,road center
1764105172.645000,703.0,584.0,high,frame_000063_1764105172617.jpg,1764105172.617000,0.0280,1,road center
1764105172.744000,702.0,586.0,high,frame_000064_1764105172730.jpg,1764105172.730000,0.0140,1,road center
1764105172.845000,673.0,581.0,high,frame_000065_1764105172848.jpg,1764105172.848000,0.0030,1,road center
1764105172.945000,651.0,581.0,high,frame_000066_1764105172961.jpg,1764105172.961000,0.0160,1,road center
1764105173.045000,622.0,591.0,high,frame_000067_1764105173076.jpg,1764105173.076000,0.0310,1,road center
1764105173.143000,562.0,601.0,high,frame_000068_1764105173192.jpg,1764105173.192000,0.0490,1,road center
1764105173.244000,528.0,600.0,high,frame_000068_1764105173192.jpg,1764105173.192000,0.0520,1,road center
1764105173.344000,470.0,599.0,high,frame_000069_1764105173315.jpg,1764105173.315000,0.0290,1,road center
1764105173.447000,330.0,600.0,high,frame_000070_1764105173436.jpg,1764105173.436000,0.0110,1,road center
1764105173.544000,272.0,599.0,high,frame_000071_1764105173551.jpg,1764105173.551000,0.0070,1,road center
1764105173.643000,247.0,609.0,high,frame_000072_1764105173654.jpg,1764105173.654000,0.0110,1,road center
1764105173.746000,191.0,624.0,high,frame_000073_1764105173763.jpg,1764105173.763000,0.0170,1,road center
1764105173.845000,173.0,630.0,high,frame_000074_1764105173891.jpg,1764105173.891000,0.0460,1,road center
1764105173.944000,173.0,623.0,high,frame_000074_1764105173891.jpg,1764105173.891000,0.0530,1,road center
1764105174.044000,177.0,619.0,high,frame_000075_1764105174007.jpg,1764105174.007000,0.0370,1,road center
1764105174.143000,171.0,619.0,high,frame_000076_1764105174126.jpg,1764105174.126000,0.0170,1,road center
1764105174.246000,173.0,610.0,high,frame_000077_1764105174240.jpg,1764105174.240000,0.0060,1,road center
1764105174.344000,190.0,598.0,high,frame_000078_1764105174357.jpg,1764105174.357000,0.0130,1,road center
1764105174.443000,196.0,580.0,high,frame_000079_1764105174474.jpg,1764105174.474000,0.0310,1,road center
1764105174.544000,207.0,584.0,high,frame_000080_1764105174593.jpg,1764105174.593000,0.0490,1,road center
1764105174.645000,222.0,585.0,high,frame_000080_1764105174593.jpg,1764105174.593000,0.0520,1,road center
1764105174.744000,258.0,598.0,high,frame_000081_1764105174708.jpg,1764105174.708000,0.0360,1,road center
1764105174.844000,267.0,586.0,high,frame_000082_1764105174824.jpg,1764105174.824000,0.0200,1,road center
1764105174.943000,294.0,588.0,high,frame_000083_1764105174945.jpg,1764105174.945000,0.0020,1,road center
1764105175.043000,322.0,549.0,high,frame_000084_1764105175062.jpg,1764105175.062000,0.0190,1,road center
1764105175.144000,343.0,506.0,high,frame_000085_1764105175179.jpg,1764105175.179000,0.0350,24,road center
1764105175.247000,377.0,513.0,high,frame_000086_1764105175293.jpg,1764105175.293000,0.0460,24,road center
1764105175.344000,418.0,501.0,high,frame_000086_1764105175293.jpg,1764105175.293000,0.0510,1,road center
1764105175.443000,485.0,494.0,high,frame_000087_1764105175409.jpg,1764105175.409000,0.0340,1,road center
1764105175.545000,579.0,475.0,high,frame_000088_1764105175529.jpg,1764105175.529000,0.0160,1,road center
1764105175.645000,685.0,448.0,high,frame_000089_1764105175641.jpg,1764105175.641000,0.0040,1,road center
1764105175.744000,790.0,437.0,high,frame_000090_1764105175759.jpg,1764105175.759000,0.0150,2,uncertain
1764105175.847000,849.0,429.0,high,frame_000091_1764105175877.jpg,1764105175.877000,0.0300,2,uncertain
1764105175.944000,918.0,457.0,high,frame_000092_1764105175993.jpg,1764105175.993000,0.0490,2,uncertain
1764105176.046000,938.0,465.0,high,frame_000092_1764105175993.jpg,1764105175.993000,0.0530,2,uncertain
1764105176.143000,966.0,469.0,high,frame_000093_1764105176109.jpg,1764105176.109000,0.0340,2,uncertain
1764105176.246000,966.0,468.0,high,frame_000094_1764105176231.jpg,1764105176.231000,0.0150,2,uncertain
1764105176.344000,964.0,470.0,high,frame_000095_1764105176342.jpg,1764105176.342000,0.0020,2,uncertain
1764105176.443000,960.0,474.0,high,frame_000096_1764105176461.jpg,1764105176.461000,0.0180,2,uncertain
1764105176.545000,951.0,481.0,high,frame_000097_1764105176574.jpg,1764105176.574000,0.0290,2,uncertain
1764105176.650000,953.0,480.0,high,frame_000098_1764105176689.jpg,1764105176.689000,0.0390,2,uncertain
1764105176.744000,956.0,471.0,high,frame_000098_1764105176689.jpg,1764105176.689000,0.0550,2,uncertain
1764105176.844000,958.0,456.0,high,frame_000099_1764105176807.jpg,1764105176.807000,0.0370,2,uncertain
1764105176.946000,965.0,441.0,high,frame_000100_1764105176921.jpg,1764105176.921000,0.0250,2,uncertain
1764105177.045000,968.0,437.0,high,frame_000101_1764105177036.jpg,1764105177.036000,0.0090,2,uncertain
1764105177.146000,975.0,432.0,high,frame_000102_1764105177149.jpg,1764105177.149000,0.0030,2,uncertain
1764105177.244000,987.0,428.0,high,frame_000103_1764105177264.jpg,1764105177.264000,0.0200,2,uncertain
1764105177.344000,995.0,429.0,high,frame_000104_1764105177377.jpg,1764105177.377000,0.0330,2,uncertain
1764105177.445000,1014.0,412.0,high,frame_000105_1764105177495.jpg,1764105177.495000,0.0500,3,irrelevant
1764105177.544000,1015.0,421.0,high,frame_000105_1764105177495.jpg,1764105177.495000,0.0490,3,irrelevant
1764105177.646000,1023.0,436.0,high,frame_000106_1764105177612.jpg,1764105177.612000,0.0340,2,uncertain
1764105177.747000,1007.0,564.0,high,frame_000107_1764105177722.jpg,1764105177.722000,0.0250,2,uncertain
1764105177.844000,1005.0,651.0,high,frame_000108_1764105177836.jpg,1764105177.836000,0.0080,1,road center
1764105177.943000,994.0,729.0,high,frame_000109_1764105177950.jpg,1764105177.950000,0.0070,1,road center
1764105178.043000,998.0,739.0,high,frame_000110_1764105178064.jpg,1764105178.064000,0.0210,1,road center
1764105178.143000,1020.0,627.0,high,frame_000111_1764105178183.jpg,1764105178.183000,0.0400,1,road center
1764105178.246000,1029.0,543.0,high,frame_000112_1764105178296.jpg,1764105178.296000,0.0500,2,uncertain
1764105178.345000,1016.0,508.0,high,frame_000112_1764105178296.jpg,1764105178.296000,0.0490,2,uncertain
1764105178.444000,995.0,494.0,high,frame_000113_1764105178413.jpg,1764105178.413000,0.0310,2,uncertain
1764105178.543000,977.0,487.0,high,frame_000114_1764105178526.jpg,1764105178.526000,0.0170,2,uncertain
1764105178.647000,963.0,481.0,high,frame_000115_1764105178641.jpg,1764105178.641000,0.0060,2,uncertain
1764105178.747000,947.0,478.0,high,frame_000116_1764105178756.jpg,1764105178.756000,0.0090,6,irrelevant
1764105178.844000,950.0,470.0,high,frame_000117_1764105178873.jpg,1764105178.873000,0.0290,6,irrelevant
1764105178.947000,954.0,473.0,high,frame_000118_1764105178989.jpg,1764105178.989000,0.0420,2,uncertain
1764105179.043000,965.0,472.0,high,frame_000118_1764105178989.jpg,1764105178.989000,0.0540,2,uncertain
1764105179.146000,975.0,477.0,high,frame_000119_1764105179106.jpg,1764105179.106000,0.0400,20,irrelevant
1764105179.245000,978.0,478.0,high,frame_000120_1764105179224.jpg,1764105179.224000,0.0210,2,uncertain
1764105179.346000,1008.0,482.0,high,frame_000121_1764105179343.jpg,1764105179.343000,0.0030,2,uncertain
1764105179.444000,1018.0,482.0,high,frame_000122_1764105179458.jpg,1764105179.458000,0.0140,2,uncertain
1764105179.544000,1019.0,483.0,high,frame_000123_1764105179573.jpg,1764105179.573000,0.0290,2,uncertain
1764105179.645000,1011.0,477.0,high,frame_000124_1764105179687.jpg,1764105179.687000,0.0420,2,uncertain
1764105179.744000,997.0,484.0,high,frame_000124_1764105179687.jpg,1764105179.687000,0.0570,2,uncertain
1764105179.844000,957.0,479.0,high,frame_000125_1764105179809.jpg,1764105179.809000,0.0350,2,uncertain
1764105179.943000,943.0,474.0,high,frame_000126_1764105179930.jpg,1764105179.930000,0.0130,2,uncertain
1764105180.043000,941.0,473.0,high,frame_000127_1764105180052.jpg,1764105180.052000,0.0090,2,uncertain
1764105180.145000,939.0,471.0,high,frame_000128_1764105180166.jpg,1764105180.166000,0.0210,2,uncertain
1764105180.243000,930.0,465.0,high,frame_000129_1764105180285.jpg,1764105180.285000,0.0420,2,uncertain
1764105180.345000,928.0,451.0,high,frame_000130_1764105180397.jpg,1764105180.397000,0.0520,2,uncertain
1764105180.443000,927.0,438.0,high,frame_000130_1764105180397.jpg,1764105180.397000,0.0460,2,uncertain
1764105180.544000,930.0,435.0,high,frame_000131_1764105180512.jpg,1764105180.512000,0.0320,2,uncertain
1764105180.645000,933.0,437.0,high,frame_000132_1764105180634.jpg,1764105180.634000,0.0110,20,irrelevant
1764105180.743000,948.0,437.0,high,frame_000133_1764105180748.jpg,1764105180.748000,0.0050,20,irrelevant
1764105180.845000,956.0,440.0,high,frame_000134_1764105180862.jpg,1764105180.862000,0.0170,2,uncertain
1764105180.944000,959.0,448.0,high,frame_000135_1764105180976.jpg,1764105180.976000,0.0320,2,uncertain
1764105181.043000,957.0,450.0,high,frame_000136_1764105181091.jpg,1764105181.091000,0.0480,6,irrelevant
1764105181.143000,945.0,456.0,high,frame_000136_1764105181091.jpg,1764105181.091000,0.0520,2,uncertain
1764105181.244000,942.0,453.0,high,frame_000137_1764105181206.jpg,1764105181.206000,0.0380,2,uncertain
1764105181.348000,926.0,449.0,high,frame_000138_1764105181323.jpg,1764105181.323000,0.0250,2,uncertain
1764105181.449000,922.0,450.0,high,frame_000139_1764105181439.jpg,1764105181.439000,0.0100,2,uncertain
1764105181.543000,922.0,461.0,high,frame_000140_1764105181559.jpg,1764105181.559000,0.0160,2,uncertain
1764105181.644000,923.0,464.0,high,frame_000141_1764105181672.jpg,1764105181.672000,0.0280,2,uncertain
1764105181.746000,926.0,469.0,high,frame_000142_1764105181790.jpg,1764105181.790000,0.0440,2,uncertain
1764105181.843000,930.0,481.0,high,frame_000142_1764105181790.jpg,1764105181.790000,0.0530,5,irrelevant
1764105181.944000,929.0,481.0,high,frame_000143_1764105181908.jpg,1764105181.908000,0.0360,2,uncertain
1764105182.044000,949.0,483.0,high,frame_000144_1764105182026.jpg,1764105182.026000,0.0180,5,irrelevant
1764105182.144000,957.0,490.0,high,frame_000145_1764105182146.jpg,1764105182.146000,0.0020,2,uncertain
1764105182.244000,959.0,494.0,high,frame_000146_1764105182264.jpg,1764105182.264000,0.0200,5,irrelevant
1764105182.344000,942.0,499.0,high,frame_000147_1764105182386.jpg,1764105182.386000,0.0420,2,uncertain
1764105182.443000,917.0,489.0,high,frame_000148_1764105182496.jpg,1764105182.496000,0.0530,2,uncertain
1764105182.552000,904.0,484.0,high,frame_000148_1764105182496.jpg,1764105182.496000,0.0560,2,uncertain
1764105182.648000,901.0,484.0,high,frame_000149_1764105182611.jpg,1764105182.611000,0.0370,5,irrelevant
1764105182.746000,911.0,482.0,high,frame_000150_1764105182725.jpg,1764105182.725000,0.0210,5,irrelevant
1764105182.847000,948.0,484.0,high,frame_000151_1764105182840.jpg,1764105182.840000,0.0070,2,uncertain
1764105182.945000,962.0,477.0,high,frame_000152_1764105182953.jpg,1764105182.953000,0.0080,2,uncertain
1764105183.045000,960.0,481.0,high,frame_000153_1764105183068.jpg,1764105183.068000,0.0230,2,uncertain
1764105183.143000,964.0,479.0,high,frame_000154_1764105183185.jpg,1764105183.185000,0.0420,2,uncertain
1764105183.243000,965.0,475.0,high,frame_000155_1764105183301.jpg,1764105183.301000,0.0580,2,uncertain
1764105183.343000,960.0,460.0,high,frame_000155_1764105183301.jpg,1764105183.301000,0.0420,2,uncertain
1764105183.445000,953.0,474.0,high,frame_000156_1764105183424.jpg,1764105183.424000,0.0210,2,uncertain
1764105183.544000,948.0,482.0,high,frame_000157_1764105183539.jpg,1764105183.539000,0.0050,2,uncertain
1764105183.644000,949.0,481.0,high,frame_000158_1764105183655.jpg,1764105183.655000,0.0110,2,uncertain
1764105183.743000,944.0,481.0,high,frame_000159_1764105183768.jpg,1764105183.768000,0.0250,2,uncertain
1764105183.845000,937.0,480.0,high,frame_000160_1764105183886.jpg,1764105183.886000,0.0410,2,uncertain
1764105183.945000,938.0,483.0,high,frame_000161_1764105183999.jpg,1764105183.999000,0.0540,2,uncertain
1764105184.044000,944.0,484.0,high,frame_000161_1764105183999.jpg,1764105183.999000,0.0450,2,uncertain
1764105184.143000,946.0,490.0,high,frame_000162_1764105184115.jpg,1764105184.115000,0.0280,2,uncertain
1764105184.243000,944.0,498.0,high,frame_000163_1764105184231.jpg,1764105184.231000,0.0120,2,uncertain
1764105184.344000,942.0,497.0,high,frame_000164_1764105184350.jpg,1764105184.350000,0.0060,2,uncertain
1764105184.448000,945.0,496.0,high,frame_000165_1764105184465.jpg,1764105184.465000,0.0170,2,uncertain
1764105184.544000,948.0,498.0,high,frame_000166_1764105184584.jpg,1764105184.584000,0.0400,2,uncertain
1764105184.644000,950.0,501.0,high,frame_000167_1764105184703.jpg,1764105184.703000,0.0590,2,uncertain
1764105184.743000,956.0,631.0,high,frame_000167_1764105184703.jpg,1764105184.703000,0.0400,1,road center
1764105184.847000,964.0,719.0,high,frame_000168_1764105184819.jpg,1764105184.819000,0.0280,1,road center
1764105184.946000,977.0,729.0,high,frame_000169_1764105184936.jpg,1764105184.936000,0.0100,1,road center
1764105185.043000,1001.0,684.0,high,frame_000170_1764105185051.jpg,1764105185.051000,0.0080,1,road center
1764105185.144000,1030.0,541.0,high,frame_000171_1764105185168.jpg,1764105185.168000,0.0240,2,uncertain
1764105185.245000,1055.0,493.0,high,frame_000172_1764105185284.jpg,1764105185.284000,0.0390,2,uncertain
1764105185.346000,1091.0,442.0,high,frame_000173_1764105185403.jpg,1764105185.403000,0.0570,3,irrelevant
1764105185.443000,1078.0,433.0,high,frame_000173_1764105185403.jpg,1764105185.403000,0.0400,3,irrelevant
1764105185.543000,1057.0,436.0,high,frame_000174_1764105185517.jpg,1764105185.517000,0.0260,2,uncertain
1764105185.644000,1049.0,436.0,high,frame_000175_1764105185644.jpg,1764105185.644000,0.0000,2,uncertain
1764105185.743000,1034.0,452.0,high,frame_000176_1764105185759.jpg,1764105185.759000,0.0160,2,uncertain
1764105185.844000,1019.0,457.0,high,frame_000177_1764105185873.jpg,1764105185.873000,0.0290,2,uncertain
1764105185.947000,1001.0,452.0,high,frame_000178_1764105185991.jpg,1764105185.991000,0.0440,2,uncertain
1764105186.043000,984.0,450.0,high,frame_000178_1764105185991.jpg,1764105185.991000,0.0520,2,uncertain
1764105186.144000,978.0,446.0,high,frame_000179_1764105186099.jpg,1764105186.099000,0.0450,20,irrelevant
1764105186.243000,972.0,436.0,high,frame_000180_1764105186214.jpg,1764105186.214000,0.0290,2,uncertain
1764105186.344000,975.0,420.0,high,frame_000181_1764105186327.jpg,1764105186.327000,0.0170,2,uncertain
1764105186.445000,980.0,413.0,high,frame_000182_1764105186441.jpg,1764105186.441000,0.0040,2,uncertain
1764105186.544000,999.0,415.0,high,frame_000183_1764105186563.jpg,1764105186.563000,0.0190,2,uncertain
1764105186.644000,1025.0,420.0,high,frame_000184_1764105186675.jpg,1764105186.675000,0.0310,2,uncertain
1764105186.745000,1043.0,424.0,high,frame_000185_1764105186788.jpg,1764105186.788000,0.0430,2,uncertain
1764105186.844000,1060.0,425.0,high,frame_000185_1764105186788.jpg,1764105186.788000,0.0560,2,uncertain
1764105186.943000,1079.0,426.0,high,frame_000186_1764105186903.jpg,1764105186.903000,0.0400,2,uncertain
1764105187.045000,1094.0,433.0,high,frame_000187_1764105187017.jpg,1764105187.017000,0.0280,20,irrelevant
1764105187.144000,1099.0,423.0,high,frame_000188_1764105187131.jpg,1764105187.131000,0.0130,20,irrelevant
1764105187.243000,1094.0,428.0,high,frame_000189_1764105187245.jpg,1764105187.245000,0.0020,2,uncertain
1764105187.343000,1081.0,439.0,high,frame_000190_1764105187361.jpg,1764105187.361000,0.0180,2,uncertain
1764105187.444000,1039.0,617.0,high,frame_000191_1764105187481.jpg,1764105187.481000,0.0370,1,road center
1764105187.545000,1025.0,678.0,high,frame_000192_1764105187595.jpg,1764105187.595000,0.0500,1,road center
1764105187.645000,1015.0,616.0,high,frame_000192_1764105187595.jpg,1764105187.595000,0.0500,1,road center
1764105187.747000,1000.0,545.0,high,frame_000193_1764105187714.jpg,1764105187.714000,0.0330,2,uncertain
1764105187.843000,987.0,492.0,high,frame_000194_1764105187831.jpg,1764105187.831000,0.0120,2,uncertain
1764105187.945000,963.0,482.0,high,frame_000195_1764105187950.jpg,1764105187.950000,0.0050,2,uncertain
1764105188.045000,962.0,483.0,high,frame_000196_1764105188063.jpg,1764105188.063000,0.0180,2,uncertain
1764105188.143000,950.0,474.0,high,frame_000197_1764105188180.jpg,1764105188.180000,0.0370,2,uncertain
1764105188.243000,953.0,466.0,high,frame_000198_1764105188300.jpg,1764105188.300000,0.0570,2,uncertain
1764105188.347000,940.0,463.0,high,frame_000198_1764105188300.jpg,1764105188.300000,0.0470,2,uncertain
1764105188.445000,941.0,464.0,high,frame_000199_1764105188415.jpg,1764105188.415000,0.0300,2,uncertain
1764105188.543000,939.0,464.0,high,frame_000200_1764105188532.jpg,1764105188.532000,0.0110,2,uncertain
1764105188.643000,937.0,462.0,high,frame_000201_1764105188650.jpg,1764105188.650000,0.0070,2,uncertain
1764105188.745000,934.0,459.0,high,frame_000202_1764105188777.jpg,1764105188.777000,0.0320,2,uncertain
1764105188.843000,932.0,457.0,high,frame_000203_1764105188884.jpg,1764105188.884000,0.0410,2,uncertain
1764105188.943000,923.0,453.0,high,frame_000203_1764105188884.jpg,1764105188.884000,0.0590,2,uncertain
1764105189.048000,913.0,451.0,high,frame_000204_1764105189004.jpg,1764105189.004000,0.0440,2,uncertain
1764105189.143000,903.0,447.0,high,frame_000205_1764105189116.jpg,1764105189.116000,0.0270,2,uncertain
1764105189.244000,861.0,438.0,high,frame_000206_1764105189231.jpg,1764105189.231000,0.0130,2,uncertain
1764105189.344000,832.0,438.0,high,frame_000207_1764105189345.jpg,1764105189.345000,0.0010,2,uncertain
1764105189.444000,802.0,450.0,high,frame_000208_1764105189459.jpg,1764105189.459000,0.0150,1,road center
1764105189.543000,775.0,461.0,high,frame_000209_1764105189575.jpg,1764105189.575000,0.0320,1,road center
1764105189.643000,736.0,462.0,high,frame_000210_1764105189692.jpg,1764105189.692000,0.0490,1,road center
1764105189.745000,739.0,472.0,high,frame_000210_1764105189692.jpg,1764105189.692000,0.0530,1,road center
1764105189.844000,750.0,477.0,high,frame_000211_1764105189810.jpg,1764105189.810000,0.0340,1,road center
1764105189.943000,766.0,485.0,high,frame_000212_1764105189926.jpg,1764105189.926000,0.0170,1,road center
1764105190.045000,775.0,496.0,high,frame_000213_1764105190042.jpg,1764105190.042000,0.0030,1,road center
1764105190.144000,782.0,500.0,high,frame_000214_1764105190158.jpg,1764105190.158000,0.0140,1,road center
1764105190.244000,790.0,505.0,high,frame_000215_1764105190272.jpg,1764105190.272000,0.0280,1,road center
1764105190.347000,789.0,510.0,high,frame_000216_1764105190388.jpg,1764105190.388000,0.0410,1,road center
1764105190.444000,786.0,559.0,high,frame_000216_1764105190388.jpg,1764105190.388000,0.0560,1,road center
